accuracy,loss,learning_rate,epoch
0.04943181946873665,4.218123435974121,9.999999747378752e-05,1
0.04886363819241524,4.097153663635254,9.999999747378752e-05,2
0.05312500149011612,4.1189141273498535,9.999999747378752e-05,3
0.06107954680919647,4.026762962341309,9.999999747378752e-05,4
0.06363636255264282,3.9836537837982178,9.999999747378752e-05,5
0.07329545170068741,3.9067249298095703,9.999999747378752e-05,6
0.07613636553287506,3.823171377182007,9.999999747378752e-05,7
0.08494318276643753,3.749394178390503,9.999999747378752e-05,8
0.09630681574344635,3.662447214126587,9.999999747378752e-05,9
0.09488636255264282,3.592458486557007,9.999999747378752e-05,10
0.10681818425655365,3.523735761642456,9.999999747378752e-05,11
0.12073863297700882,3.4702796936035156,9.999999747378752e-05,12
0.12215909361839294,3.38297963142395,9.999999747378752e-05,13
0.1355113685131073,3.3131792545318604,9.999999747378752e-05,14
0.13721591234207153,3.257610321044922,9.999999747378752e-05,15
0.14346590638160706,3.1956138610839844,9.999999747378752e-05,16
0.161079540848732,3.1271893978118896,9.999999747378752e-05,17
0.1607954502105713,3.0409293174743652,9.999999747378752e-05,18
0.1772727221250534,2.956674575805664,9.999999747378752e-05,19
0.16903409361839294,2.96018123626709,9.999999747378752e-05,20
0.18096591532230377,2.883476972579956,9.999999747378752e-05,21
0.19687500596046448,2.8432364463806152,9.999999747378752e-05,22
0.18437500298023224,2.8520798683166504,9.999999747378752e-05,23
0.19545455276966095,2.821946382522583,9.999999747378752e-05,24
0.22215908765792847,2.7184436321258545,9.999999747378752e-05,25
0.2082386314868927,2.717064619064331,9.999999747378752e-05,26
0.20738635957241058,2.6833853721618652,9.999999747378752e-05,27
0.22187499701976776,2.6716346740722656,9.999999747378752e-05,28
0.21107955276966095,2.6588218212127686,9.999999747378752e-05,29
0.229545459151268,2.5739338397979736,9.999999747378752e-05,30
0.23096591234207153,2.568565607070923,9.999999747378752e-05,31
0.24573864042758942,2.526399850845337,9.999999747378752e-05,32
0.24573864042758942,2.457987070083618,9.999999747378752e-05,33
0.2511363625526428,2.492041826248169,9.999999747378752e-05,34
0.26846590638160706,2.3627986907958984,9.999999747378752e-05,35
0.2610795497894287,2.429626703262329,9.999999747378752e-05,36
0.2613636255264282,2.4248874187469482,9.999999747378752e-05,37
0.2696022689342499,2.3995203971862793,9.999999747378752e-05,38
0.2821022868156433,2.3389482498168945,9.999999747378752e-05,39
0.2821022868156433,2.330636978149414,9.999999747378752e-05,40
0.28863635659217834,2.2923929691314697,9.999999747378752e-05,41
0.2860795557498932,2.3175530433654785,9.999999747378752e-05,42
0.3071022629737854,2.2313544750213623,9.999999747378752e-05,43
0.306534081697464,2.2266812324523926,9.999999747378752e-05,44
