accuracy,loss,val_accuracy,val_loss,learning_rate,epoch
0.05454545468091965,4.1304168701171875,0.05000000074505806,3.061605453491211,9.999999747378752e-05,0
0.05129870027303696,4.102068901062012,0.05000000074505806,3.1133716106414795,9.999999747378752e-05,1
0.06461039185523987,3.9402809143066406,0.039772726595401764,3.2512991428375244,9.999999747378752e-05,2
0.059090908616781235,3.9297242164611816,0.05454545468091965,3.3405673503875732,9.999999747378752e-05,3
0.08116883039474487,3.793609142303467,0.05454545468091965,3.9219558238983154,9.999999747378752e-05,4
0.09090909361839294,3.723865509033203,0.05454545468091965,4.816525459289551,9.999999747378752e-05,5
0.10876623541116714,3.6296443939208984,0.05454545468091965,4.843003749847412,9.999999747378752e-05,6
0.11006493866443634,3.5321974754333496,0.05454545468091965,5.232944011688232,9.999999747378752e-05,7
0.1428571492433548,3.390052318572998,0.05454545468091965,5.462224960327148,9.999999747378752e-05,8
0.1607142835855484,3.235149621963501,0.05454545468091965,7.043127059936523,9.999999747378752e-05,9
0.16948051750659943,3.112652540206909,0.05454545468091965,7.108953475952148,9.999999747378752e-05,10
0.19025973975658417,3.037703037261963,0.05454545468091965,7.424574851989746,9.999999747378752e-05,11
0.2003246694803238,2.9982621669769287,0.05454545468091965,7.812381744384766,9.999999747378752e-05,12
0.22337661683559418,2.8321168422698975,0.05454545468091965,8.108071327209473,9.999999747378752e-05,13
0.2353896051645279,2.7692363262176514,0.05454545468091965,8.155672073364258,9.999999747378752e-05,14
0.25681817531585693,2.686096668243408,0.05454545468091965,7.562938690185547,9.999999747378752e-05,15
0.2672078013420105,2.5596060752868652,0.05568181723356247,7.040424346923828,9.999999747378752e-05,16
0.27532467246055603,2.5114471912384033,0.05681818351149559,6.641964912414551,9.999999747378752e-05,17
0.29870128631591797,2.442749500274658,0.05568181723356247,6.5659966468811035,9.999999747378752e-05,18
0.3308441638946533,2.3459854125976562,0.05568181723356247,6.834161281585693,9.999999747378752e-05,19
