accuracy,loss,learning_rate,epoch
0.05170454457402229,3.9967284202575684,9.999999747378752e-05,1
0.05511363595724106,3.9918062686920166,9.999999747378752e-05,2
0.059090908616781235,3.9239437580108643,9.999999747378752e-05,3
0.05369318276643753,3.9173214435577393,9.999999747378752e-05,4
0.06306818127632141,3.8440232276916504,9.999999747378752e-05,5
0.06590908765792847,3.8795714378356934,9.999999747378752e-05,6
0.06079545617103577,3.859072208404541,9.999999747378752e-05,7
0.06363636255264282,3.8468523025512695,9.999999747378752e-05,8
0.06988636404275894,3.815697431564331,9.999999747378752e-05,9
0.06590908765792847,3.870338201522827,9.999999747378752e-05,10
0.06392045319080353,3.8291523456573486,9.999999747378752e-05,11
0.07982954382896423,3.7639875411987305,9.999999747378752e-05,12
0.07528409361839294,3.7552030086517334,9.999999747378752e-05,13
0.07926136255264282,3.7491257190704346,9.999999747378752e-05,14
0.07670454680919647,3.7744829654693604,9.999999747378752e-05,15
0.08636363595724106,3.6668434143066406,9.999999747378752e-05,16
0.08437500149011612,3.690356731414795,9.999999747378752e-05,17
0.08664772659540176,3.6761558055877686,9.999999747378752e-05,18
0.09176136553287506,3.613319158554077,9.999999747378752e-05,19
0.09517045319080353,3.617281913757324,9.999999747378752e-05,20
0.09517045319080353,3.6179282665252686,9.999999747378752e-05,21
0.09460227191448212,3.5696840286254883,9.999999747378752e-05,22
0.08778408914804459,3.624903440475464,9.999999747378752e-05,23
0.10710227489471436,3.532766103744507,9.999999747378752e-05,24
0.10369317978620529,3.5452218055725098,9.999999747378752e-05,25
0.10312499850988388,3.5178351402282715,9.999999747378752e-05,26
0.11022727191448212,3.5166287422180176,9.999999747378752e-05,27
0.103977270424366,3.5015480518341064,9.999999747378752e-05,28
0.11903408914804459,3.4644179344177246,9.999999747378752e-05,29
0.12727272510528564,3.4175496101379395,9.999999747378752e-05,30
0.12585227191448212,3.3948349952697754,9.999999747378752e-05,31
0.11874999850988388,3.414975166320801,9.999999747378752e-05,32
0.12357954680919647,3.3594517707824707,9.999999747378752e-05,33
0.12045454233884811,3.4047014713287354,9.999999747378752e-05,34
0.1303977221250534,3.3589625358581543,9.999999747378752e-05,35
0.13863636553287506,3.292044162750244,9.999999747378752e-05,36
0.13892045617103577,3.2558224201202393,9.999999747378752e-05,37
0.1460227221250534,3.2265474796295166,9.999999747378752e-05,38
0.14971591532230377,3.244307279586792,9.999999747378752e-05,39
0.1511363685131073,3.196943521499634,9.999999747378752e-05,40
0.1565340906381607,3.139542818069458,9.999999747378752e-05,41
0.15511363744735718,3.1481995582580566,9.999999747378752e-05,42
0.15255682170391083,3.15230131149292,9.999999747378752e-05,43
0.16875000298023224,3.0934696197509766,9.999999747378752e-05,44
0.1616477221250534,3.103510618209839,9.999999747378752e-05,45
0.18125000596046448,3.0100154876708984,9.999999747378752e-05,46
0.18607954680919647,2.9957127571105957,9.999999747378752e-05,47
0.17812499403953552,3.0271260738372803,9.999999747378752e-05,48
0.192329540848732,2.9541521072387695,9.999999747378752e-05,49
0.19602273404598236,2.9609415531158447,9.999999747378752e-05,50
0.19687500596046448,2.9308574199676514,9.999999747378752e-05,51
0.207954540848732,2.8678877353668213,9.999999747378752e-05,52
0.21590909361839294,2.822450637817383,9.999999747378752e-05,53
0.21022726595401764,2.828822135925293,9.999999747378752e-05,54
0.2349431812763214,2.7614285945892334,9.999999747378752e-05,55
0.2394886314868927,2.742506504058838,9.999999747378752e-05,56
0.22670455276966095,2.729522228240967,9.999999747378752e-05,57
0.24119317531585693,2.6665232181549072,9.999999747378752e-05,58
0.24232955276966095,2.708726406097412,9.999999747378752e-05,59
0.25710228085517883,2.6490235328674316,9.999999747378752e-05,60
0.2642045319080353,2.6311283111572266,9.999999747378752e-05,61
0.2710227370262146,2.552720785140991,9.999999747378752e-05,62
0.27272728085517883,2.5846588611602783,9.999999747378752e-05,63
0.26846590638160706,2.556863307952881,9.999999747378752e-05,64
0.2877840995788574,2.4967191219329834,9.999999747378752e-05,65
