accuracy,loss,learning_rate,epoch
0.05170454457402229,4.022505760192871,9.999999747378752e-05,1
0.05994318053126335,3.8960859775543213,9.999999747378752e-05,2
0.07982954382896423,3.6941676139831543,9.999999747378752e-05,3
0.10312499850988388,3.535200357437134,9.999999747378752e-05,4
0.13096590340137482,3.345421314239502,9.999999747378752e-05,5
0.15795454382896423,3.182405948638916,9.999999747378752e-05,6
0.21022726595401764,2.920541763305664,9.999999747378752e-05,7
0.23267045617103577,2.761469602584839,9.999999747378752e-05,8
0.27301135659217834,2.514112949371338,9.999999747378752e-05,9
0.3085227310657501,2.3468306064605713,9.999999747378752e-05,10
0.3494318127632141,2.208674430847168,9.999999747378752e-05,11
0.38863635063171387,2.0458474159240723,9.999999747378752e-05,12
0.4073863625526428,1.9689114093780518,9.999999747378752e-05,13
0.4389204680919647,1.829236626625061,9.999999747378752e-05,14
0.4795454442501068,1.7409412860870361,9.999999747378752e-05,15
0.5014204382896423,1.6380985975265503,9.999999747378752e-05,16
0.5204545259475708,1.5582942962646484,9.999999747378752e-05,17
0.5494318008422852,1.4745429754257202,9.999999747378752e-05,18
0.5590909123420715,1.4264328479766846,9.999999747378752e-05,19
0.5869318246841431,1.3405176401138306,9.999999747378752e-05,20
0.6053977012634277,1.2550013065338135,9.999999747378752e-05,21
0.6292613744735718,1.2107185125350952,9.999999747378752e-05,22
0.6355113387107849,1.1588623523712158,9.999999747378752e-05,23
0.653124988079071,1.1156597137451172,9.999999747378752e-05,24
0.6636363863945007,1.0751115083694458,9.999999747378752e-05,25
0.6812499761581421,1.0340590476989746,9.999999747378752e-05,26
0.6892045736312866,1.0030262470245361,9.999999747378752e-05,27
0.7065340876579285,0.9475038051605225,9.999999747378752e-05,28
0.7161931991577148,0.9106125831604004,9.999999747378752e-05,29
0.7409090995788574,0.860043466091156,9.999999747378752e-05,30
0.7363636493682861,0.8510175943374634,9.999999747378752e-05,31
0.7346590757369995,0.8340644836425781,9.999999747378752e-05,32
0.7426136136054993,0.785548746585846,9.999999747378752e-05,33
0.7539772987365723,0.759290874004364,9.999999747378752e-05,34
0.7605113387107849,0.7481930255889893,9.999999747378752e-05,35
0.7826704382896423,0.7093433737754822,9.999999747378752e-05,36
0.7786931991577148,0.6983502507209778,9.999999747378752e-05,37
0.7829545736312866,0.692596435546875,9.999999747378752e-05,38
0.7988636493682861,0.6497582197189331,9.999999747378752e-05,39
0.8119317889213562,0.598135232925415,9.999999747378752e-05,40
0.7977272868156433,0.6320993304252625,9.999999747378752e-05,41
0.8139204382896423,0.5989956259727478,9.999999747378752e-05,42
0.815625011920929,0.5805281400680542,9.999999747378752e-05,43
0.8255681991577148,0.5662514567375183,9.999999747378752e-05,44
0.8278409242630005,0.5625869035720825,9.999999747378752e-05,45
0.8306818008422852,0.5365222096443176,9.999999747378752e-05,46
0.8372159004211426,0.5154809355735779,9.999999747378752e-05,47
0.828125,0.5403181314468384,9.999999747378752e-05,48
0.8377841114997864,0.5015992522239685,9.999999747378752e-05,49
0.8394886255264282,0.4923411011695862,9.999999747378752e-05,50
0.8417613506317139,0.4892687499523163,9.999999747378752e-05,51
0.8508522510528564,0.4637221693992615,9.999999747378752e-05,52
0.8477272987365723,0.4661335349082947,9.999999747378752e-05,53
0.862500011920929,0.43556931614875793,9.999999747378752e-05,54
0.8704545497894287,0.4226279854774475,9.999999747378752e-05,55
0.8693181872367859,0.425544798374176,9.999999747378752e-05,56
0.8696022629737854,0.41678473353385925,9.999999747378752e-05,57
0.8732954263687134,0.40459004044532776,9.999999747378752e-05,58
0.8747159242630005,0.39154186844825745,9.999999747378752e-05,59
0.8803977370262146,0.3947090804576874,9.999999747378752e-05,60
0.8744317889213562,0.38345786929130554,9.999999747378752e-05,61
0.8767045736312866,0.37924519181251526,9.999999747378752e-05,62
0.8923295736312866,0.35741427540779114,9.999999747378752e-05,63
0.8821022510528564,0.3659016489982605,9.999999747378752e-05,64
0.8855113387107849,0.3654804825782776,9.999999747378752e-05,65
0.8926136493682861,0.3489059507846832,9.999999747378752e-05,66
0.8911932110786438,0.3521338105201721,9.999999747378752e-05,67
0.8968750238418579,0.3346634805202484,9.999999747378752e-05,68
0.8954545259475708,0.32610324025154114,9.999999747378752e-05,69
0.9034090638160706,0.3105655014514923,9.999999747378752e-05,70
0.8971590995788574,0.31683349609375,9.999999747378752e-05,71
