accuracy,loss,learning_rate,epoch
0.05396096408367157,4.003133296966553,9.999999747378752e-05,1
0.0614236518740654,3.8850929737091064,9.999999747378752e-05,2
0.0789322629570961,3.7188165187835693,9.999999747378752e-05,3
0.1010332927107811,3.5780208110809326,9.999999747378752e-05,4
0.12169919908046722,3.4039549827575684,9.999999747378752e-05,5
0.1661882847547531,3.1441173553466797,9.999999747378752e-05,6
0.18312284350395203,2.973738670349121,9.999999747378752e-05,7
0.23335246741771698,2.7290327548980713,9.999999747378752e-05,8
0.26521238684654236,2.5731821060180664,9.999999747378752e-05,9
0.3102755546569824,2.372893810272217,9.999999747378752e-05,10
0.34873709082603455,2.181255578994751,9.999999747378752e-05,11
0.38748565316200256,2.0501811504364014,9.999999747378752e-05,12
0.42250287532806396,1.8982222080230713,9.999999747378752e-05,13
0.45321470499038696,1.8040205240249634,9.999999747378752e-05,14
0.4819173216819763,1.6922335624694824,9.999999747378752e-05,15
0.5175086259841919,1.5716331005096436,9.999999747378752e-05,16
0.5321469306945801,1.5083409547805786,9.999999747378752e-05,17
0.5571182370185852,1.4327974319458008,9.999999747378752e-05,18
0.5795063376426697,1.3305635452270508,9.999999747378752e-05,19
0.6079219579696655,1.2617579698562622,9.999999747378752e-05,20
0.6260045766830444,1.2079367637634277,9.999999747378752e-05,21
0.638059675693512,1.1587951183319092,9.999999747378752e-05,22
0.664466142654419,1.0841296911239624,9.999999747378752e-05,23
0.6570034623146057,1.0904531478881836,9.999999747378752e-05,24
0.6811136603355408,1.019837737083435,9.999999747378752e-05,25
0.7043628096580505,0.9710617661476135,9.999999747378752e-05,26
0.7052238583564758,0.9348515868186951,9.999999747378752e-05,27
0.7241676449775696,0.8819466829299927,9.999999747378752e-05,28
0.7370837926864624,0.8319652676582336,9.999999747378752e-05,29
0.7365097403526306,0.8284361958503723,9.999999747378752e-05,30
0.7528702616691589,0.810452401638031,9.999999747378752e-05,31
0.7545924186706543,0.7784268856048584,9.999999747378752e-05,32
0.7677956223487854,0.7213406562805176,9.999999747378752e-05,33
0.758036732673645,0.75189208984375,9.999999747378752e-05,34
0.776980459690094,0.6980806589126587,9.999999747378752e-05,35
0.7910447716712952,0.6666346192359924,9.999999747378752e-05,36
0.7876004576683044,0.6673194169998169,9.999999747378752e-05,37
0.811423659324646,0.6239410042762756,9.999999747378752e-05,38
0.7999426126480103,0.6204878091812134,9.999999747378752e-05,39
0.7947761416435242,0.6354008316993713,9.999999747378752e-05,40
0.8131458163261414,0.5945563912391663,9.999999747378752e-05,41
0.8151549696922302,0.5825042128562927,9.999999747378752e-05,42
0.8249139189720154,0.5505048632621765,9.999999747378752e-05,43
0.8234787583351135,0.5485539436340332,9.999999747378752e-05,44
0.8361079096794128,0.5165555477142334,9.999999747378752e-05,45
0.842135488986969,0.5165101289749146,9.999999747378752e-05,46
0.8470149040222168,0.48878464102745056,9.999999747378752e-05,47
0.842135488986969,0.49760621786117554,9.999999747378752e-05,48
0.8518943786621094,0.46855786442756653,9.999999747378752e-05,49
0.8550516366958618,0.46459177136421204,9.999999747378752e-05,50
0.8593570590019226,0.44298678636550903,9.999999747378752e-05,51
0.8668197393417358,0.43646305799484253,9.999999747378752e-05,52
0.8518943786621094,0.4500405490398407,9.999999747378752e-05,53
0.8642365336418152,0.4288419783115387,9.999999747378752e-05,54
0.8625143766403198,0.43145495653152466,9.999999747378752e-05,55
0.8780137896537781,0.4083254635334015,9.999999747378752e-05,56
0.8719862103462219,0.40731170773506165,9.999999747378752e-05,57
