accuracy,loss,val_accuracy,val_loss,learning_rate,epoch
0.05714285746216774,3.9753315448760986,0.05454545468091965,3.0738048553466797,9.999999747378752e-05,1
0.055519480258226395,3.9045488834381104,0.05454545468091965,3.2268500328063965,9.999999747378752e-05,2
0.06461039185523987,3.882338523864746,0.05454545468091965,3.455866813659668,9.999999747378752e-05,3
0.05746753141283989,3.8967201709747314,0.05454545468091965,3.500929117202759,9.999999747378752e-05,4
0.06298701465129852,3.8721134662628174,0.05454545468091965,3.7006332874298096,9.999999747378752e-05,5
0.06688311696052551,3.877361297607422,0.05000000074505806,3.6619174480438232,9.999999747378752e-05,6
0.06883116811513901,3.793694257736206,0.05681818351149559,3.632383346557617,9.999999747378752e-05,7
0.07792207598686218,3.755476951599121,0.05568181723356247,3.793138027191162,9.999999747378752e-05,8
0.07629869878292084,3.7370338439941406,0.05681818351149559,3.8340091705322266,9.999999747378752e-05,9
0.07857143133878708,3.7459075450897217,0.059090908616781235,3.8101909160614014,9.999999747378752e-05,10
0.07954545319080353,3.7228026390075684,0.05681818351149559,4.714554309844971,9.999999747378752e-05,11
0.08506493270397186,3.625356435775757,0.05454545468091965,4.565395355224609,9.999999747378752e-05,12
0.09318181872367859,3.5973291397094727,0.05681818351149559,4.034454345703125,9.999999747378752e-05,13
0.08961039036512375,3.593844413757324,0.05454545468091965,4.788813591003418,9.999999747378752e-05,14
0.0918831154704094,3.5653438568115234,0.05681818351149559,4.896871089935303,9.999999747378752e-05,15
0.10389610379934311,3.5603909492492676,0.05568181723356247,4.415068626403809,9.999999747378752e-05,16
0.10876623541116714,3.4710824489593506,0.05454545468091965,4.227316379547119,9.999999747378752e-05,17
0.11590909212827682,3.476855754852295,0.06022727116942406,4.541858196258545,9.999999747378752e-05,18
0.11753246933221817,3.452331066131592,0.05454545468091965,4.596885681152344,9.999999747378752e-05,19
0.11331168562173843,3.410412073135376,0.05795454606413841,4.2047319412231445,9.999999747378752e-05,20
0.12402597069740295,3.401005983352661,0.05568181723356247,4.428523540496826,9.999999747378752e-05,21
0.13766233623027802,3.322828769683838,0.05681818351149559,4.743762016296387,9.999999747378752e-05,22
0.13409091532230377,3.2754244804382324,0.06477272510528564,4.525366306304932,9.999999747378752e-05,23
0.1474025994539261,3.237332344055176,0.06704545766115189,4.599987983703613,9.999999747378752e-05,24
0.15032467246055603,3.201935052871704,0.05568181723356247,4.714089870452881,9.999999747378752e-05,25
0.1600649356842041,3.178988456726074,0.0625,4.455380916595459,9.999999747378752e-05,26
0.16558441519737244,3.1337554454803467,0.06931818276643753,4.577825546264648,9.999999747378752e-05,27
0.17305195331573486,3.1292338371276855,0.06363636255264282,4.535152435302734,9.999999747378752e-05,28
0.19155843555927277,3.017428398132324,0.06590908765792847,4.405726432800293,9.999999747378752e-05,29
0.19090908765792847,2.993143081665039,0.06704545766115189,4.379806995391846,9.999999747378752e-05,30
0.19025973975658417,2.931492328643799,0.06477272510528564,4.753306865692139,9.999999747378752e-05,31
0.1938311755657196,2.9597222805023193,0.06022727116942406,4.783702850341797,9.999999747378752e-05,32
0.2162337601184845,2.856513261795044,0.06931818276643753,5.019742012023926,9.999999747378752e-05,33
0.23668831586837769,2.7869341373443604,0.07954545319080353,4.9582414627075195,9.999999747378752e-05,34
0.23376622796058655,2.769009590148926,0.06363636255264282,5.5362420082092285,9.999999747378752e-05,35
0.24123376607894897,2.772756814956665,0.07613636553287506,5.195320129394531,9.999999747378752e-05,36
0.2493506520986557,2.6864206790924072,0.07500000298023224,5.484607696533203,9.999999747378752e-05,37
0.2519480586051941,2.643892288208008,0.08181817829608917,5.814107894897461,9.999999747378752e-05,38
0.2750000059604645,2.6131646633148193,0.07954545319080353,5.07358455657959,9.999999747378752e-05,39
0.2788960933685303,2.5829224586486816,0.08181817829608917,4.792344093322754,9.999999747378752e-05,40
0.29123377799987793,2.557234287261963,0.08522727340459824,4.89438009262085,9.999999747378752e-05,41
0.30324676632881165,2.4478766918182373,0.08522727340459824,4.946994781494141,9.999999747378752e-05,42
0.32175323367118835,2.4071013927459717,0.08409091085195541,5.039090156555176,9.999999747378752e-05,43
0.31038960814476013,2.401174545288086,0.09431818127632141,4.626865386962891,9.999999747378752e-05,44
0.33441558480262756,2.362469434738159,0.09545454382896423,4.588881969451904,9.999999747378752e-05,45
0.3451298773288727,2.2928099632263184,0.0886363610625267,4.885419845581055,9.999999747378752e-05,46
0.34805193543434143,2.258361339569092,0.09659090638160706,5.190689563751221,9.999999747378752e-05,47
0.34967532753944397,2.2616655826568604,0.09204545617103577,4.962322235107422,9.999999747378752e-05,48
0.3717532455921173,2.2001278400421143,0.08295454829931259,5.194696426391602,9.999999747378752e-05,49
0.3801948130130768,2.1324498653411865,0.08522727340459824,5.297347068786621,9.999999747378752e-05,50
0.3487012982368469,2.2604644298553467,0.0886363610625267,5.161112308502197,9.999999747378752e-05,51
0.36525973677635193,2.2177741527557373,0.09431818127632141,5.026547431945801,9.999999747378752e-05,52
