accuracy,loss,learning_rate,epoch
0.04374999925494194,4.630153179168701,9.999999747378752e-05,1
0.05056818202137947,4.550741672515869,9.999999747378752e-05,2
0.05369318276643753,4.506852149963379,9.999999747378752e-05,3
0.05880681797862053,4.407870292663574,9.999999747378752e-05,4
0.05880681797862053,4.414455413818359,9.999999747378752e-05,5
0.05994318053126335,4.400784015655518,9.999999747378752e-05,6
0.06306818127632141,4.3160176277160645,9.999999747378752e-05,7
0.07073863595724106,4.215541839599609,9.999999747378752e-05,8
0.07045454531908035,4.142197608947754,9.999999747378752e-05,9
0.08267045766115189,4.0965495109558105,9.999999747378752e-05,10
0.07897727191448212,4.017079830169678,9.999999747378752e-05,11
0.09176136553287506,4.009485244750977,9.999999747378752e-05,12
0.0934659093618393,3.8966383934020996,9.999999747378752e-05,13
0.09687499701976776,3.841317653656006,9.999999747378752e-05,14
0.10795454680919647,3.765592336654663,9.999999747378752e-05,15
0.12698863446712494,3.6980814933776855,9.999999747378752e-05,16
0.1255681812763214,3.6066091060638428,9.999999747378752e-05,17
0.13465909659862518,3.560671806335449,9.999999747378752e-05,18
0.14176136255264282,3.491900682449341,9.999999747378752e-05,19
0.14460226893424988,3.458580493927002,9.999999747378752e-05,20
0.1511363685131073,3.4076130390167236,9.999999747378752e-05,21
0.15965908765792847,3.3213467597961426,9.999999747378752e-05,22
0.17102272808551788,3.3112425804138184,9.999999747378752e-05,23
0.16022726893424988,3.2623531818389893,9.999999747378752e-05,24
0.17613635957241058,3.1973958015441895,9.999999747378752e-05,25
0.18636363744735718,3.1621897220611572,9.999999747378752e-05,26
0.1928977221250534,3.1036314964294434,9.999999747378752e-05,27
0.19630682468414307,3.0937764644622803,9.999999747378752e-05,28
0.20085227489471436,3.033825635910034,9.999999747378752e-05,29
0.203125,2.9871315956115723,9.999999747378752e-05,30
0.19943182170391083,2.967849016189575,9.999999747378752e-05,31
0.20596590638160706,2.9177751541137695,9.999999747378752e-05,32
0.2130681872367859,2.9219019412994385,9.999999747378752e-05,33
0.23607954382896423,2.81862735748291,9.999999747378752e-05,34
0.2181818187236786,2.8841488361358643,9.999999747378752e-05,35
0.22556817531585693,2.783730983734131,9.999999747378752e-05,36
0.23863635957241058,2.7603759765625,9.999999747378752e-05,37
0.24289773404598236,2.7092812061309814,9.999999747378752e-05,38
0.2400568127632141,2.679027557373047,9.999999747378752e-05,39
0.2551136314868927,2.657428026199341,9.999999747378752e-05,40
0.2508522868156433,2.6655237674713135,9.999999747378752e-05,41
0.2642045319080353,2.5772817134857178,9.999999747378752e-05,42
0.26875001192092896,2.56071400642395,9.999999747378752e-05,43
0.2815341055393219,2.5003457069396973,9.999999747378752e-05,44
0.26732954382896423,2.537341833114624,9.999999747378752e-05,45
0.2605113685131073,2.5009822845458984,9.999999747378752e-05,46
0.2772727310657501,2.4652647972106934,9.999999747378752e-05,47
0.27755680680274963,2.456803560256958,9.999999747378752e-05,48
0.30454546213150024,2.4097394943237305,9.999999747378752e-05,49
0.29374998807907104,2.392214775085449,9.999999747378752e-05,50
